,index,Unnamed: 0,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weeks_mean
214,214,214,2011-01-09 22:00:00,208,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,9.0
215,215,215,2011-01-09 23:00:00,209,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,8.0
216,216,216,2011-01-10 00:00:00,210,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,5.0
217,217,217,2011-01-10 01:00:00,211,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,2.0
218,218,218,2011-01-10 02:00:00,212,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,2.0
219,219,219,2011-01-10 03:00:00,213,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,2.0
220,220,220,2011-01-10 04:00:00,214,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,1.0
221,221,221,2011-01-10 05:00:00,215,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,3.0
222,222,222,2011-01-10 06:00:00,216,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,30.0
223,223,223,2011-01-10 07:00:00,217,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,64.0
224,224,224,2011-01-10 08:00:00,218,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,154.0
225,225,225,2011-01-10 09:00:00,219,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,88.0
226,226,226,2011-01-10 10:00:00,220,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,44.0
227,227,227,2011-01-10 11:00:00,221,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,51.0
228,228,228,2011-01-10 12:00:00,222,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,61.0
229,229,229,2011-01-10 13:00:00,223,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,61.0
230,230,230,2011-01-10 14:00:00,224,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,77.0
231,231,231,2011-01-10 15:00:00,225,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,72.0
232,232,232,2011-01-10 16:00:00,226,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,76.0
233,233,233,2011-01-10 17:00:00,227,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,157.0
234,234,234,2011-01-10 18:00:00,228,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,157.0
235,235,235,2011-01-10 19:00:00,229,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,110.0
236,236,236,2011-01-10 20:00:00,230,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,52.0
237,237,237,2011-01-10 21:00:00,231,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,52.0
238,238,238,2011-01-10 22:00:00,232,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,20.0
239,239,239,2011-01-10 23:00:00,233,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,12.0
240,240,240,2011-01-11 00:00:00,234,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,5.0
241,241,241,2011-01-11 01:00:00,235,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,2.0
242,242,242,2011-01-11 02:00:00,236,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,1.0
243,243,243,2011-01-11 03:00:00,236,1,0,1,3,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,1.0
244,244,244,2011-01-11 04:00:00,236,1,0,1,4,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,2.0
245,245,245,2011-01-11 05:00:00,237,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,4.0
246,246,246,2011-01-11 06:00:00,238,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,36.0
247,247,247,2011-01-11 07:00:00,239,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,94.0
248,248,248,2011-01-11 08:00:00,240,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,179.0
249,249,249,2011-01-11 09:00:00,241,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,100.0
250,250,250,2011-01-11 10:00:00,242,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,42.0
251,251,251,2011-01-11 11:00:00,243,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,57.0
252,252,252,2011-01-11 12:00:00,244,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,78.0
253,253,253,2011-01-11 13:00:00,245,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,97.0
254,254,254,2011-01-11 14:00:00,246,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,63.0
255,255,255,2011-01-11 15:00:00,247,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,65.0
256,256,256,2011-01-11 16:00:00,248,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,83.0
257,257,257,2011-01-11 17:00:00,249,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,212.0
258,258,258,2011-01-11 18:00:00,250,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,182.0
259,259,259,2011-01-11 19:00:00,251,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,112.0
260,260,260,2011-01-11 20:00:00,252,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,54.0
261,261,261,2011-01-11 21:00:00,253,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,48.0
262,262,262,2011-01-11 22:00:00,254,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,35.0
263,263,263,2011-01-11 23:00:00,255,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,11.0
264,264,264,2011-01-12 00:00:00,256,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,6.0
265,265,265,2011-01-12 01:00:00,257,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,6.0
266,266,266,2011-01-12 02:00:00,258,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,2.0
267,267,267,2011-01-12 03:00:00,258,1,0,1,3,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,2.0
268,268,268,2011-01-12 04:00:00,258,1,0,1,4,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,2.0
269,269,269,2011-01-12 05:00:00,259,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,3.0
270,270,270,2011-01-12 06:00:00,260,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,33.0
271,271,271,2011-01-12 07:00:00,261,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,88.0
272,272,272,2011-01-12 08:00:00,262,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,195.0
273,273,273,2011-01-12 09:00:00,263,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,115.0
274,274,274,2011-01-12 10:00:00,264,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,57.0
275,275,275,2011-01-12 11:00:00,265,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,46.0
276,276,276,2011-01-12 12:00:00,266,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,79.0
277,277,277,2011-01-12 13:00:00,267,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,71.0
278,278,278,2011-01-12 14:00:00,268,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,62.0
279,279,279,2011-01-12 15:00:00,269,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,62.0
280,280,280,2011-01-12 16:00:00,270,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,89.0
281,281,281,2011-01-12 17:00:00,271,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,190.0
282,282,282,2011-01-12 18:00:00,272,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,169.0
283,283,283,2011-01-12 19:00:00,273,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,132.0
284,284,284,2011-01-12 20:00:00,274,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,89.0
285,285,285,2011-01-12 21:00:00,275,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,43.0
286,286,286,2011-01-12 22:00:00,276,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,42.0
287,287,287,2011-01-12 23:00:00,277,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,19.0
288,288,288,2011-01-13 00:00:00,278,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,11.0
289,289,289,2011-01-13 01:00:00,279,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,4.0
290,290,290,2011-01-13 02:00:00,280,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,2.0
291,291,291,2011-01-13 03:00:00,281,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,2.0
292,292,292,2011-01-13 04:00:00,282,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,1.0
293,293,293,2011-01-13 05:00:00,283,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,4.0
294,294,294,2011-01-13 06:00:00,284,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,36.0
295,295,295,2011-01-13 07:00:00,285,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,95.0
296,296,296,2011-01-13 08:00:00,286,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,219.0
297,297,297,2011-01-13 09:00:00,287,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,122.0
298,298,298,2011-01-13 10:00:00,288,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,45.0
299,299,299,2011-01-13 11:00:00,289,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,59.0
300,300,300,2011-01-13 12:00:00,290,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,84.0
301,301,301,2011-01-13 13:00:00,291,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,67.0
302,302,302,2011-01-13 14:00:00,292,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,70.0
303,303,303,2011-01-13 15:00:00,293,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,62.0
304,304,304,2011-01-13 16:00:00,294,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,86.0
305,305,305,2011-01-13 17:00:00,295,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,172.0
306,306,306,2011-01-13 18:00:00,296,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,163.0
307,307,307,2011-01-13 19:00:00,297,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,112.0
308,308,308,2011-01-13 20:00:00,298,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,69.0
309,309,309,2011-01-13 21:00:00,299,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,48.0
310,310,310,2011-01-13 22:00:00,300,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,52.0
311,311,311,2011-01-13 23:00:00,301,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,23.0
312,312,312,2011-01-14 00:00:00,302,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,17.0
313,313,313,2011-01-14 01:00:00,303,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,7.0
314,314,314,2011-01-14 02:00:00,304,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,1.0
315,315,315,2011-01-14 03:00:00,305,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,1.0
316,316,316,2011-01-14 04:00:00,305,1,0,1,4,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,1.0
317,317,317,2011-01-14 05:00:00,306,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,5.0
318,318,318,2011-01-14 06:00:00,307,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,34.0
319,319,319,2011-01-14 07:00:00,308,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,84.0
320,320,320,2011-01-14 08:00:00,309,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,210.0
321,321,321,2011-01-14 09:00:00,310,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,134.0
322,322,322,2011-01-14 10:00:00,311,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,63.0
323,323,323,2011-01-14 11:00:00,312,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,67.0
324,324,324,2011-01-14 12:00:00,313,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,59.0
325,325,325,2011-01-14 13:00:00,314,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,73.0
326,326,326,2011-01-14 14:00:00,315,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,50.0
327,327,327,2011-01-14 15:00:00,316,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,72.0
328,328,328,2011-01-14 16:00:00,317,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,87.0
329,329,329,2011-01-14 17:00:00,318,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,187.0
330,330,330,2011-01-14 18:00:00,319,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,123.0
331,331,331,2011-01-14 19:00:00,320,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,95.0
332,332,332,2011-01-14 20:00:00,321,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,51.0
333,333,333,2011-01-14 21:00:00,322,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,39.0
334,334,334,2011-01-14 22:00:00,323,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,36.0
335,335,335,2011-01-14 23:00:00,324,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,15.0
336,336,336,2011-01-15 00:00:00,325,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,20.0
337,337,337,2011-01-15 01:00:00,326,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,28.0
338,338,338,2011-01-15 02:00:00,327,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,24.0
339,339,339,2011-01-15 03:00:00,328,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,10.0
340,340,340,2011-01-15 04:00:00,329,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,1.0
341,341,341,2011-01-15 05:00:00,330,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,3.0
342,342,342,2011-01-15 06:00:00,331,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,2.0
343,343,343,2011-01-15 07:00:00,332,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,6.0
344,344,344,2011-01-15 08:00:00,333,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,12.0
345,345,345,2011-01-15 09:00:00,334,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,17.0
346,346,346,2011-01-15 10:00:00,335,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,48.0
347,347,347,2011-01-15 11:00:00,336,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,59.0
348,348,348,2011-01-15 12:00:00,337,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,91.0
349,349,349,2011-01-15 13:00:00,338,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,98.0
350,350,350,2011-01-15 14:00:00,339,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,100.0
351,351,351,2011-01-15 15:00:00,340,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,92.0
352,352,352,2011-01-15 16:00:00,341,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,84.0
353,353,353,2011-01-15 17:00:00,342,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,68.0
354,354,354,2011-01-15 18:00:00,343,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,45.0
355,355,355,2011-01-15 19:00:00,344,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,34.0
356,356,356,2011-01-15 20:00:00,345,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,32.0
357,357,357,2011-01-15 21:00:00,346,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,36.0
358,358,358,2011-01-15 22:00:00,347,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,31.0
359,359,359,2011-01-15 23:00:00,348,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,30.0
360,360,360,2011-01-16 00:00:00,349,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,21.0
361,361,361,2011-01-16 01:00:00,350,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,14.0
362,362,362,2011-01-16 02:00:00,351,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,10.0
363,363,363,2011-01-16 03:00:00,352,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,5.0
364,364,364,2011-01-16 04:00:00,353,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,2.0
365,365,365,2011-01-16 05:00:00,354,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,2.0
366,366,366,2011-01-16 06:00:00,355,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,2.0
367,367,367,2011-01-16 07:00:00,356,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,4.0
368,368,368,2011-01-16 08:00:00,357,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,9.0
369,369,369,2011-01-16 09:00:00,358,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,20.0
370,370,370,2011-01-16 10:00:00,359,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,51.0
371,371,371,2011-01-16 11:00:00,360,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,60.0
372,372,372,2011-01-16 12:00:00,361,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,88.0
373,373,373,2011-01-16 13:00:00,362,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,75.0
374,374,374,2011-01-16 14:00:00,363,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,66.0
375,375,375,2011-01-16 15:00:00,364,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,78.0
376,376,376,2011-01-16 16:00:00,365,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,84.0
377,377,377,2011-01-16 17:00:00,366,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,64.0
378,378,378,2011-01-16 18:00:00,367,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,50.0
379,379,379,2011-01-16 19:00:00,368,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,36.0
380,380,380,2011-01-16 20:00:00,369,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,30.0
381,381,381,2011-01-16 21:00:00,370,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,26.0
382,382,382,2011-01-16 22:00:00,371,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,12.0
383,383,383,2011-01-16 23:00:00,372,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,7.0
384,384,384,2011-01-17 00:00:00,373,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17,5.0
385,385,385,2011-01-17 01:00:00,374,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16,2.0
386,386,386,2011-01-17 02:00:00,375,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,2.0
387,387,387,2011-01-17 03:00:00,376,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,2.0
388,388,388,2011-01-17 04:00:00,377,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3,2.0
389,389,389,2011-01-17 05:00:00,378,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1,3.0
390,390,390,2011-01-17 06:00:00,379,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5,30.0
391,391,391,2011-01-17 07:00:00,380,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,70.0
392,392,392,2011-01-17 08:00:00,381,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,171.0
393,393,393,2011-01-17 09:00:00,382,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,91.0
394,394,394,2011-01-17 10:00:00,383,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,38.0
395,395,395,2011-01-17 11:00:00,384,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64,40.0
396,396,396,2011-01-17 12:00:00,385,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80,56.0
397,397,397,2011-01-17 13:00:00,386,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93,58.0
398,398,398,2011-01-17 14:00:00,387,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,62.0
399,399,399,2011-01-17 15:00:00,388,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,58.0
400,400,400,2011-01-17 16:00:00,389,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,75.0
401,401,401,2011-01-17 17:00:00,390,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71,168.0
402,402,402,2011-01-17 18:00:00,391,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,156.0
403,403,403,2011-01-17 19:00:00,392,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60,102.0
404,404,404,2011-01-17 20:00:00,393,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33,63.0
405,405,405,2011-01-17 21:00:00,394,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27,45.0
406,406,406,2011-01-17 22:00:00,395,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,22.0
407,407,407,2011-01-17 23:00:00,396,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,15.0
408,408,408,2011-01-18 00:00:00,396,1,0,1,0,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,8.0
409,409,409,2011-01-18 01:00:00,396,1,0,1,1,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,2.0
410,410,410,2011-01-18 02:00:00,396,1,0,1,2,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,2.0
411,411,411,2011-01-18 03:00:00,396,1,0,1,3,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,2.0
412,412,412,2011-01-18 04:00:00,396,1,0,1,4,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,2.0
413,413,413,2011-01-18 05:00:00,396,1,0,1,5,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,5.0
414,414,414,2011-01-18 06:00:00,396,1,0,1,6,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,32.0
415,415,415,2011-01-18 07:00:00,396,1,0,1,7,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,96.0
416,416,416,2011-01-18 08:00:00,396,1,0,1,8,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,198.0
417,417,417,2011-01-18 09:00:00,396,1,0,1,9,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,115.0
418,418,418,2011-01-18 10:00:00,396,1,0,1,10,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,48.0
419,419,419,2011-01-18 11:00:00,396,1,0,1,11,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4,46.0
420,420,420,2011-01-18 12:00:00,397,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,68.0
421,421,421,2011-01-18 13:00:00,398,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22,74.0
422,422,422,2011-01-18 14:00:00,399,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,63.0
423,423,423,2011-01-18 15:00:00,400,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,56.0
424,424,424,2011-01-18 16:00:00,401,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,80.0
425,425,425,2011-01-18 17:00:00,402,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125,174.0
426,426,426,2011-01-18 18:00:00,403,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,138.0
427,427,427,2011-01-18 19:00:00,404,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,82.0
428,428,428,2011-01-18 20:00:00,405,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83,43.0
