,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
240,2011-01-11 00:00:00,234,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12
241,2011-01-11 01:00:00,235,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3
242,2011-01-11 02:00:00,236,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.19399999999999998,0,3,3
243,2011-01-11 03:00:00,236,1,0,1,3,0,2,1,2,0.16,0.1515,0.55,0.19399999999999998,0,3,3
244,2011-01-11 04:00:00,236,1,0,1,4,0,2,1,2,0.16,0.1515,0.55,0.19399999999999998,0,3,3
245,2011-01-11 05:00:00,237,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6
246,2011-01-11 06:00:00,238,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27
247,2011-01-11 07:00:00,239,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99
248,2011-01-11 08:00:00,240,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217
249,2011-01-11 09:00:00,241,1,0,1,9,0,2,1,2,0.18,0.19699999999999998,0.51,0.1642,3,127,130
250,2011-01-11 10:00:00,242,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54
251,2011-01-11 11:00:00,243,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35
252,2011-01-11 12:00:00,244,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57
253,2011-01-11 13:00:00,245,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52
254,2011-01-11 14:00:00,246,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63
255,2011-01-11 15:00:00,247,1,0,1,15,0,2,1,2,0.16,0.19699999999999998,0.8,0.0896,2,45,47
256,2011-01-11 16:00:00,248,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76
257,2011-01-11 17:00:00,249,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136
258,2011-01-11 18:00:00,250,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95
259,2011-01-11 19:00:00,251,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51
260,2011-01-11 20:00:00,252,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.19399999999999998,0,32,32
261,2011-01-11 21:00:00,253,1,0,1,21,0,2,1,3,0.16,0.19699999999999998,0.86,0.0896,0,20,20
262,2011-01-11 22:00:00,254,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29
263,2011-01-11 23:00:00,255,1,0,1,23,0,2,1,3,0.16,0.19699999999999998,0.93,0.0896,1,18,19
264,2011-01-12 00:00:00,256,1,0,1,0,0,3,1,2,0.16,0.19699999999999998,0.86,0.0896,0,7,7
265,2011-01-12 01:00:00,257,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6
266,2011-01-12 02:00:00,258,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1
267,2011-01-12 03:00:00,258,1,0,1,3,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1
268,2011-01-12 04:00:00,258,1,0,1,4,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1
269,2011-01-12 05:00:00,259,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5
270,2011-01-12 06:00:00,260,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16
271,2011-01-12 07:00:00,261,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54
272,2011-01-12 08:00:00,262,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128
273,2011-01-12 09:00:00,263,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81
274,2011-01-12 10:00:00,264,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39
275,2011-01-12 11:00:00,265,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35
276,2011-01-12 12:00:00,266,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55
277,2011-01-12 13:00:00,267,1,0,1,13,0,3,1,1,0.22,0.19699999999999998,0.44,0.3582,0,49,49
278,2011-01-12 14:00:00,268,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44
279,2011-01-12 15:00:00,269,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49
280,2011-01-12 16:00:00,270,1,0,1,16,0,3,1,1,0.22,0.19699999999999998,0.44,0.3284,5,63,68
281,2011-01-12 17:00:00,271,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139
282,2011-01-12 18:00:00,272,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137
283,2011-01-12 19:00:00,273,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83
284,2011-01-12 20:00:00,274,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56
285,2011-01-12 21:00:00,275,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57
286,2011-01-12 22:00:00,276,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33
287,2011-01-12 23:00:00,277,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20
288,2011-01-13 00:00:00,278,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7
289,2011-01-13 01:00:00,279,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2
290,2011-01-13 02:00:00,280,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2
291,2011-01-13 03:00:00,281,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3
292,2011-01-13 04:00:00,282,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4
293,2011-01-13 05:00:00,283,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3
294,2011-01-13 06:00:00,284,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28
295,2011-01-13 07:00:00,285,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72
296,2011-01-13 08:00:00,286,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.19399999999999998,5,197,202
297,2011-01-13 09:00:00,287,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139
298,2011-01-13 10:00:00,288,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38
299,2011-01-13 11:00:00,289,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37
300,2011-01-13 12:00:00,290,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52
301,2011-01-13 13:00:00,291,1,0,1,13,0,4,1,1,0.22,0.19699999999999998,0.41,0.4478,2,81,83
302,2011-01-13 14:00:00,292,1,0,1,14,0,4,1,1,0.22,0.19699999999999998,0.41,0.3881,3,39,42
303,2011-01-13 15:00:00,293,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60
304,2011-01-13 16:00:00,294,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78
305,2011-01-13 17:00:00,295,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162
306,2011-01-13 18:00:00,296,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144
307,2011-01-13 19:00:00,297,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99
308,2011-01-13 20:00:00,298,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64
309,2011-01-13 21:00:00,299,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40
310,2011-01-13 22:00:00,300,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30
311,2011-01-13 23:00:00,301,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.19399999999999998,1,14,15
312,2011-01-14 00:00:00,302,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.19399999999999998,0,14,14
313,2011-01-14 01:00:00,303,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5
314,2011-01-14 02:00:00,304,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1
315,2011-01-14 03:00:00,305,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1
316,2011-01-14 04:00:00,305,1,0,1,4,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1
317,2011-01-14 05:00:00,306,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8
318,2011-01-14 06:00:00,307,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17
319,2011-01-14 07:00:00,308,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70
320,2011-01-14 08:00:00,309,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158
321,2011-01-14 09:00:00,310,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117
322,2011-01-14 10:00:00,311,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,40,44
323,2011-01-14 11:00:00,312,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53
324,2011-01-14 12:00:00,313,1,0,1,12,0,5,1,1,0.2,0.19699999999999998,0.44,0.2537,2,59,61
325,2011-01-14 13:00:00,314,1,0,1,13,0,5,1,1,0.22,0.19699999999999998,0.37,0.3881,4,73,77
326,2011-01-14 14:00:00,315,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64
327,2011-01-14 15:00:00,316,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68
328,2011-01-14 16:00:00,317,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90
329,2011-01-14 17:00:00,318,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159
330,2011-01-14 18:00:00,319,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139
331,2011-01-14 19:00:00,320,1,0,1,19,0,5,1,1,0.16,0.19699999999999998,0.59,0.0896,3,89,92
332,2011-01-14 20:00:00,321,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68
333,2011-01-14 21:00:00,322,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52
334,2011-01-14 22:00:00,323,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36
335,2011-01-14 23:00:00,324,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27
336,2011-01-15 00:00:00,325,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28
337,2011-01-15 01:00:00,326,1,0,1,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,2,18,20
338,2011-01-15 02:00:00,327,1,0,1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12,12
339,2011-01-15 03:00:00,328,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8
340,2011-01-15 04:00:00,329,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5
341,2011-01-15 05:00:00,330,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1
342,2011-01-15 06:00:00,331,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
343,2011-01-15 07:00:00,332,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10
344,2011-01-15 08:00:00,333,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
345,2011-01-15 09:00:00,334,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33
346,2011-01-15 10:00:00,335,1,0,1,10,0,6,0,1,0.18,0.19699999999999998,0.59,0.1642,2,57,59
347,2011-01-15 11:00:00,336,1,0,1,11,0,6,0,1,0.2,0.19699999999999998,0.55,0.2239,18,54,72
348,2011-01-15 12:00:00,337,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89
349,2011-01-15 13:00:00,338,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101
350,2011-01-15 14:00:00,339,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118
351,2011-01-15 15:00:00,340,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.19399999999999998,21,108,129
352,2011-01-15 16:00:00,341,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.19399999999999998,33,95,128
353,2011-01-15 17:00:00,342,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83
354,2011-01-15 18:00:00,343,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84
355,2011-01-15 19:00:00,344,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74
356,2011-01-15 20:00:00,345,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41
357,2011-01-15 21:00:00,346,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
358,2011-01-15 22:00:00,347,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26
359,2011-01-15 23:00:00,348,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44
360,2011-01-16 00:00:00,349,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39
361,2011-01-16 01:00:00,350,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23
362,2011-01-16 02:00:00,351,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
363,2011-01-16 03:00:00,352,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15
364,2011-01-16 04:00:00,353,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1
365,2011-01-16 05:00:00,354,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
366,2011-01-16 06:00:00,355,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1
367,2011-01-16 07:00:00,356,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
368,2011-01-16 08:00:00,357,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18
369,2011-01-16 09:00:00,358,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
370,2011-01-16 10:00:00,359,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79
371,2011-01-16 11:00:00,360,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93
372,2011-01-16 12:00:00,361,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
373,2011-01-16 13:00:00,362,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118
374,2011-01-16 14:00:00,363,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91
375,2011-01-16 15:00:00,364,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113
376,2011-01-16 16:00:00,365,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99
377,2011-01-16 17:00:00,366,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
378,2011-01-16 18:00:00,367,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67
379,2011-01-16 19:00:00,368,1,0,1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,14,47,61
380,2011-01-16 20:00:00,369,1,0,1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,7,50,57
381,2011-01-16 21:00:00,370,1,0,1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,6,22,28
382,2011-01-16 22:00:00,371,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21
383,2011-01-16 23:00:00,372,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18
384,2011-01-17 00:00:00,373,1,0,1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,1,16,17
385,2011-01-17 01:00:00,374,1,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,1,15,16
386,2011-01-17 02:00:00,375,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8
387,2011-01-17 03:00:00,376,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,2,2
388,2011-01-17 04:00:00,377,1,0,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,1,2,3
389,2011-01-17 05:00:00,378,1,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1,1
390,2011-01-17 06:00:00,379,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,5,5
391,2011-01-17 07:00:00,380,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13
392,2011-01-17 08:00:00,381,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33
393,2011-01-17 09:00:00,382,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47
394,2011-01-17 10:00:00,383,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57
395,2011-01-17 11:00:00,384,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,9,55,64
396,2011-01-17 12:00:00,385,1,0,1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,10,70,80
397,2011-01-17 13:00:00,386,1,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,80,93
398,2011-01-17 14:00:00,387,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86
399,2011-01-17 15:00:00,388,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93
400,2011-01-17 16:00:00,389,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
401,2011-01-17 17:00:00,390,1,0,1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,4,67,71
402,2011-01-17 18:00:00,391,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
403,2011-01-17 19:00:00,392,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,2,58,60
404,2011-01-17 20:00:00,393,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,4,29,33
405,2011-01-17 21:00:00,394,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,3,24,27
406,2011-01-17 22:00:00,395,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13
407,2011-01-17 23:00:00,396,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4
408,2011-01-18 00:00:00,396,1,0,1,0,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
409,2011-01-18 01:00:00,396,1,0,1,1,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
410,2011-01-18 02:00:00,396,1,0,1,2,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
411,2011-01-18 03:00:00,396,1,0,1,3,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
412,2011-01-18 04:00:00,396,1,0,1,4,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
413,2011-01-18 05:00:00,396,1,0,1,5,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
414,2011-01-18 06:00:00,396,1,0,1,6,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
415,2011-01-18 07:00:00,396,1,0,1,7,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
416,2011-01-18 08:00:00,396,1,0,1,8,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
417,2011-01-18 09:00:00,396,1,0,1,9,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
418,2011-01-18 10:00:00,396,1,0,1,10,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
419,2011-01-18 11:00:00,396,1,0,1,11,1,2,0,3,0.16,0.1364,0.86,0.2836,1,3,4
420,2011-01-18 12:00:00,397,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3
421,2011-01-18 13:00:00,398,1,0,1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,0,22,22
422,2011-01-18 14:00:00,399,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
423,2011-01-18 15:00:00,400,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35
424,2011-01-18 16:00:00,401,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,0,61,61
425,2011-01-18 17:00:00,402,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,1,124,125
426,2011-01-18 18:00:00,403,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133
427,2011-01-18 19:00:00,404,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99
428,2011-01-18 20:00:00,405,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83
429,2011-01-18 21:00:00,406,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41
430,2011-01-18 22:00:00,407,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33
431,2011-01-18 23:00:00,408,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20
432,2011-01-19 00:00:00,409,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3
433,2011-01-19 01:00:00,410,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
434,2011-01-19 02:00:00,411,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
435,2011-01-19 03:00:00,411,1,0,1,3,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
436,2011-01-19 04:00:00,412,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2
437,2011-01-19 05:00:00,413,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
438,2011-01-19 06:00:00,414,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32
439,2011-01-19 07:00:00,415,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90
440,2011-01-19 08:00:00,416,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
441,2011-01-19 09:00:00,417,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
442,2011-01-19 10:00:00,418,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47
443,2011-01-19 11:00:00,419,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52
444,2011-01-19 12:00:00,420,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70
445,2011-01-19 13:00:00,421,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78
446,2011-01-19 14:00:00,422,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75
447,2011-01-19 15:00:00,423,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82
448,2011-01-19 16:00:00,424,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104
449,2011-01-19 17:00:00,425,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197
450,2011-01-19 18:00:00,426,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161
451,2011-01-19 19:00:00,427,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
452,2011-01-19 20:00:00,428,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76
453,2011-01-19 21:00:00,429,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59
454,2011-01-19 22:00:00,430,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59
455,2011-01-19 23:00:00,431,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28
456,2011-01-20 00:00:00,432,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13
457,2011-01-20 01:00:00,433,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5
458,2011-01-20 02:00:00,434,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2
459,2011-01-20 03:00:00,435,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
460,2011-01-20 04:00:00,436,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
461,2011-01-20 05:00:00,437,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
462,2011-01-20 06:00:00,438,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
463,2011-01-20 07:00:00,439,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
464,2011-01-20 08:00:00,440,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
465,2011-01-20 09:00:00,441,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
466,2011-01-20 10:00:00,442,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57
467,2011-01-20 11:00:00,443,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68
468,2011-01-20 12:00:00,444,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84
469,2011-01-20 13:00:00,445,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98
470,2011-01-20 14:00:00,446,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81
471,2011-01-20 15:00:00,447,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,8,62,70
472,2011-01-20 16:00:00,448,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91
473,2011-01-20 17:00:00,449,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
474,2011-01-20 18:00:00,450,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,1,184,185
475,2011-01-20 19:00:00,451,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152
476,2011-01-20 20:00:00,452,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126
477,2011-01-20 21:00:00,453,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57
478,2011-01-20 22:00:00,454,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56
479,2011-01-20 23:00:00,455,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31
480,2011-01-21 00:00:00,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
